Transaction_ID,Date,Country,Product_Category,Unit_Price,Quantity_Ordered,Discount_Percent,Marketing_Spend,Customer_Rating,Store_Size_SqFt,Is_Holiday_Season,Sales_Amount
TXN-103654,2024-06-01 06:00:00,USA,Health & Beauty,326.35,1,0.02,929.67,4.4,5000,0,1167.33
TXN-103655,2024-06-01 07:00:00,USA,Apparel,717.68,1,0.03,720.35,5.0,10000,0,1605.99
TXN-103656,2024-06-01 08:00:00,USA,Health & Beauty,374.95,3,0.06,1154.5,2.8,10000,1,2231.52
TXN-103657,2024-06-01 09:00:00,UK,Automotive,350.12,6,0.04,1620.86,4.3,2500,0,2958.03
TXN-103658,2024-06-01 10:00:00,Germany,Health & Beauty,38.65,7,0.1,53.85,3.5,15000,1,1009.35
TXN-103659,2024-06-01 11:00:00,Japan,Home & Kitchen,595.56,13,0.17,96.22,4.8,2500,0,6836.37
TXN-103660,2024-06-01 12:00:00,UK,Automotive,689.26,9,0.18,610.95,3.5,10000,0,5867.52
TXN-103661,2024-06-01 13:00:00,UK,Health & Beauty,569.07,5,0.18,297.31,3.6,5000,0,2636.98
TXN-103662,2024-06-01 14:00:00,USA,Electronics,141.39,9,0.04,904.97,2.8,5000,0,1871.17
TXN-103663,2024-06-01 15:00:00,USA,Health & Beauty,101.25,8,0.18,56.03,3.3,10000,0,1012.11
TXN-103664,2024-06-01 16:00:00,Germany,Home & Kitchen,493.34,1,0.12,872.47,3.5,15000,0,1331.14
TXN-103665,2024-06-01 17:00:00,UK,Apparel,350.27,11,0.27,122.65,2.5,25000,0,3484.54
TXN-103666,2024-06-01 18:00:00,Canada,Apparel,373.3,12,0.27,221.42,3.6,25000,0,3951.72
TXN-103667,2024-06-01 19:00:00,USA,Apparel,823.11,3,0.23,1788.15,3.3,2500,0,2936.14
TXN-103668,2024-06-01 20:00:00,USA,Electronics,619.48,8,0.21,76.49,4.5,15000,0,4396.31
TXN-103669,2024-06-01 21:00:00,UK,Home & Kitchen,358.84,9,0.03,264.65,2.8,25000,0,3874.94
TXN-103670,2024-06-01 22:00:00,USA,Automotive,30.95,14,0.03,94.16,4.4,15000,0,961.68
TXN-103671,2024-06-01 23:00:00,USA,Apparel,43.47,4,0.25,1010.72,4.3,5000,0,1013.7
TXN-103672,2024-06-02 00:00:00,France,Home & Kitchen,586.81,14,0.13,657.04,3.1,5000,0,7708.17
TXN-103673,2024-06-02 01:00:00,USA,Health & Beauty,714.51,14,0.14,855.56,2.7,15000,0,9402.07
TXN-103674,2024-06-02 02:00:00,Germany,Electronics,605.93,14,0.25,424.63,4.6,10000,0,7018.29
TXN-103675,2024-06-02 03:00:00,USA,Home & Kitchen,353.92,12,0.19,271.37,3.1,25000,0,4130.99
TXN-103676,2024-06-02 04:00:00,USA,Home & Kitchen,41.0,6,0.05,51.14,2.9,25000,1,1145.29
TXN-103677,2024-06-02 05:00:00,UK,Automotive,822.78,4,0.06,212.81,3.4,5000,0,3493.17
TXN-103678,2024-06-02 06:00:00,Canada,Home & Kitchen,838.59,13,0.0,411.34,3.5,2500,0,11341.38
TXN-103679,2024-06-02 07:00:00,UK,Automotive,473.72,9,0.21,595.86,3.3,25000,0,4242.42
TXN-103680,2024-06-02 08:00:00,France,Electronics,74.01,2,0.15,179.99,4.9,5000,0,556.43
TXN-103681,2024-06-02 09:00:00,USA,Electronics,466.71,6,0.28,124.77,4.7,5000,0,2438.26
TXN-103682,2024-06-02 10:00:00,France,Health & Beauty,760.1,11,0.21,162.58,4.7,15000,0,7117.52
TXN-103683,2024-06-02 11:00:00,USA,Automotive,582.79,13,0.03,268.54,3.5,15000,0,7878.99
TXN-103684,2024-06-02 12:00:00,Germany,Automotive,616.19,3,0.05,130.31,4.9,15000,0,2309.49
TXN-103685,2024-06-02 13:00:00,Germany,Apparel,85.95,10,0.15,135.29,4.2,2500,0,1216.82
TXN-103686,2024-06-02 14:00:00,Japan,Apparel,103.94,4,0.28,72.37,,25000,0,979.07
TXN-103687,2024-06-02 15:00:00,UK,Health & Beauty,121.34,2,0.07,1021.5,3.8,2500,0,932.38
TXN-103688,2024-06-02 16:00:00,USA,Electronics,770.15,11,0.25,174.08,2.9,2500,0,6584.33
TXN-103689,2024-06-02 17:00:00,USA,Books,454.08,8,0.09,912.71,4.7,15000,0,4152.92
TXN-103690,2024-06-02 18:00:00,Canada,Apparel,675.97,10,0.08,338.4,3.7,5000,0,6693.54
TXN-103691,2024-06-02 19:00:00,UK,Home & Kitchen,111.27,8,0.27,550.43,4.9,10000,0,1205.15
TXN-103692,2024-06-02 20:00:00,France,Electronics,789.58,1,0.01,89.36,3.1,5000,0,1176.88
TXN-103693,2024-06-02 21:00:00,USA,Books,700.65,10,0.2,,5.0,5000,0,6066.67
TXN-103694,2024-06-02 22:00:00,USA,Home & Kitchen,202.68,6,0.01,221.24,3.1,5000,1,1739.73
TXN-103695,2024-06-02 23:00:00,USA,Automotive,744.94,1,0.24,100.03,3.4,5000,0,909.92
TXN-103696,2024-06-03 00:00:00,Australia,Electronics,234.97,6,0.25,1244.25,4.0,2500,0,1907.48
TXN-103697,2024-06-03 01:00:00,Germany,Health & Beauty,186.46,7,0.27,512.7,4.2,15000,0,1691.19
TXN-103698,2024-06-03 02:00:00,Japan,Automotive,235.64,2,0.06,188.34,4.3,15000,0,978.63
TXN-103699,2024-06-03 03:00:00,USA,Automotive,774.81,9,0.04,322.06,3.7,5000,0,6978.31
TXN-103700,2024-06-03 04:00:00,Germany,Home & Kitchen,779.52,8,0.15,270.73,2.7,10000,0,5736.87
TXN-103701,2024-06-03 05:00:00,Germany,Automotive,289.71,9,0.08,652.95,3.7,25000,0,3291.12
TXN-103702,2024-06-03 06:00:00,USA,Apparel,604.04,10,0.18,517.52,3.3,5000,0,5627.48
TXN-103703,2024-06-03 07:00:00,Canada,Electronics,579.25,13,0.15,59.99,4.1,5000,0,6722.85
TXN-103704,2024-06-03 08:00:00,Japan,Apparel,688.48,4,0.04,160.22,3.0,10000,0,2947.73
TXN-103705,2024-06-03 09:00:00,Japan,Home & Kitchen,262.59,4,0.22,375.17,3.5,2500,1,1419.03
TXN-103706,2024-06-03 10:00:00,France,Books,440.97,12,0.24,344.83,4.9,5000,1,4807.96
TXN-103707,2024-06-03 11:00:00,USA,Home & Kitchen,572.51,8,0.29,413.53,2.7,10000,1,4102.44
TXN-103708,2024-06-03 12:00:00,USA,Electronics,36.92,1,0.12,677.3,4.0,2500,0,542.53
TXN-103709,2024-06-03 13:00:00,Australia,Automotive,329.58,8,0.1,622.87,2.7,2500,1,3065.28
TXN-103710,2024-06-03 14:00:00,USA,Health & Beauty,596.07,7,0.06,283.26,2.9,5000,0,4325.29
TXN-103711,2024-06-03 15:00:00,France,Home & Kitchen,225.92,12,0.05,1100.16,4.0,2500,1,3475.71
TXN-103712,2024-06-03 16:00:00,France,Electronics,814.68,7,0.1,82.5,3.6,5000,0,5459.39
TXN-103713,2024-06-03 17:00:00,Germany,Health & Beauty,40.18,9,0.29,489.15,3.9,5000,0,775.22
TXN-103714,2024-06-03 18:00:00,Australia,Automotive,815.0,13,0.03,1544.73,4.7,15000,0,11526.47
TXN-103715,2024-06-03 19:00:00,USA,Books,196.0,10,0.08,448.23,4.5,25000,0,2704.3
TXN-103716,2024-06-03 20:00:00,USA,Home & Kitchen,55.77,7,0.03,353.58,4.7,25000,0,1124.12
TXN-103717,2024-06-03 21:00:00,USA,Books,259.22,2,0.08,121.89,4.0,15000,1,1280.04
TXN-103718,2024-06-03 22:00:00,UK,Electronics,671.55,1,0.03,880.86,3.7,5000,0,1244.21
TXN-103719,2024-06-03 23:00:00,USA,Books,643.29,1,0.15,284.04,3.6,10000,0,1174.69
TXN-103720,2024-06-04 00:00:00,USA,Books,189.38,7,0.13,654.07,4.3,2500,1,2081.51
TXN-103721,2024-06-04 01:00:00,Canada,Electronics,179.32,5,0.05,160.04,3.8,15000,0,1303.2
TXN-103722,2024-06-04 02:00:00,Japan,Electronics,551.55,4,0.05,71.38,2.8,15000,1,2735.61
TXN-103723,2024-06-04 03:00:00,USA,Home & Kitchen,397.5,5,0.19,232.26,2.9,15000,0,1960.26
TXN-103724,2024-06-04 04:00:00,UK,Books,676.56,10,0.12,215.23,3.4,15000,0,6562.42
TXN-103725,2024-06-04 05:00:00,Japan,Health & Beauty,35.15,10,0.02,1083.66,2.7,25000,0,1407.77
TXN-103726,2024-06-04 06:00:00,USA,Electronics,524.69,6,0.28,1050.03,3.1,5000,0,3000.32
TXN-103727,2024-06-04 07:00:00,USA,Automotive,625.11,12,0.12,431.67,4.1,15000,1,7486.78
TXN-103728,2024-06-04 08:00:00,USA,Books,844.48,10,0.18,59.59,2.5,15000,1,7485.88
TXN-103729,2024-06-04 09:00:00,Germany,Electronics,581.78,6,0.27,179.6,4.0,15000,0,3125.87
TXN-103730,2024-06-04 10:00:00,USA,Health & Beauty,208.59,1,0.12,559.46,4.4,10000,0,936.42
TXN-103731,2024-06-04 11:00:00,Australia,Home & Kitchen,105.34,2,0.25,103.46,2.9,10000,0,532.83
TXN-103732,2024-06-04 12:00:00,UK,Books,550.17,3,0.27,653.02,3.0,2500,0,1601.58
TXN-103733,2024-06-04 13:00:00,UK,Electronics,451.86,4,0.05,56.02,2.6,5000,0,1947.42
TXN-103734,2024-06-04 14:00:00,USA,Electronics,765.79,6,0.27,623.7,3.8,15000,0,4146.89
TXN-103735,2024-06-04 15:00:00,UK,Automotive,621.72,12,0.04,980.68,4.1,2500,0,7821.87
TXN-103736,2024-06-04 16:00:00,Germany,Automotive,440.63,12,0.08,366.7,3.6,2500,0,5153.69
TXN-103737,2024-06-04 17:00:00,France,Books,352.0,11,0.24,933.28,3.5,5000,0,3781.78
TXN-103738,2024-06-04 18:00:00,France,Electronics,352.65,13,0.27,810.55,3.6,10000,0,3952.39
TXN-103739,2024-06-04 19:00:00,Germany,Books,203.96,9,0.21,606.49,4.5,5000,0,2207.54
TXN-103740,2024-06-04 20:00:00,Japan,Electronics,29.47,12,0.03,344.53,2.6,2500,0,657.64
TXN-103741,2024-06-04 21:00:00,Canada,Automotive,495.05,2,0.16,208.66,,5000,0,1299.86
TXN-103742,2024-06-04 22:00:00,France,Health & Beauty,192.37,8,0.17,1036.15,4.2,10000,0,2149.82
TXN-103743,2024-06-04 23:00:00,USA,Apparel,188.95,9,0.08,572.9,3.1,2500,0,1941.6
TXN-103744,2024-06-05 00:00:00,USA,Apparel,119.69,2,0.3,849.79,3.8,5000,1,1177.28
TXN-103745,2024-06-05 01:00:00,USA,Electronics,173.31,9,0.1,451.44,2.6,15000,0,2073.23
TXN-103746,2024-06-05 02:00:00,Germany,Automotive,41.54,7,0.06,144.29,3.4,15000,0,783.62
TXN-103747,2024-06-05 03:00:00,UK,Home & Kitchen,577.98,9,0.03,1992.15,2.9,5000,0,6230.95
TXN-103748,2024-06-05 04:00:00,UK,Home & Kitchen,350.17,6,0.11,150.9,2.6,5000,0,2143.83
TXN-103749,2024-06-05 05:00:00,Japan,Apparel,483.87,2,0.21,1260.92,3.4,10000,0,1508.84
TXN-103750,2024-06-05 06:00:00,Japan,Health & Beauty,546.86,8,0.07,166.68,4.3,2500,0,4250.29
TXN-103751,2024-06-05 07:00:00,Japan,Apparel,827.02,10,0.23,284.0,4.8,5000,0,6810.09
TXN-103752,2024-06-05 08:00:00,USA,Electronics,72.0,9,0.04,339.98,4.2,2500,0,988.66
TXN-103753,2024-06-05 09:00:00,Germany,Health & Beauty,363.96,12,0.13,1321.54,3.5,15000,0,4844.77
TXN-103754,2024-06-05 10:00:00,USA,Home & Kitchen,220.32,8,0.21,1145.52,5.0,2500,0,2155.7
TXN-103755,2024-06-05 11:00:00,USA,Automotive,413.05,2,0.04,916.43,3.2,25000,0,1759.72
TXN-103756,2024-06-05 12:00:00,USA,Automotive,783.59,8,0.18,286.34,3.0,10000,0,5493.59
TXN-103757,2024-06-05 13:00:00,USA,Electronics,619.53,3,0.24,52.25,3.7,10000,0,1734.88
TXN-103758,2024-06-05 14:00:00,UK,Apparel,567.73,3,0.18,622.2,3.8,2500,0,1957.95
TXN-103759,2024-06-05 15:00:00,Canada,Electronics,383.44,9,0.15,314.63,3.4,10000,0,3362.53
TXN-103760,2024-06-05 16:00:00,USA,Automotive,575.38,13,0.25,757.47,4.2,2500,0,6273.19
TXN-103761,2024-06-05 17:00:00,France,Home & Kitchen,42.03,9,0.3,842.01,3.0,2500,0,745.76
TXN-103762,2024-06-05 18:00:00,UK,Automotive,504.51,9,0.05,339.66,3.8,15000,0,5032.22
TXN-103763,2024-06-05 19:00:00,USA,Health & Beauty,477.4,4,0.21,739.37,3.8,2500,0,2021.05
TXN-103764,2024-06-05 20:00:00,UK,Books,304.44,12,0.02,966.09,4.6,10000,0,4397.31
TXN-103765,2024-06-05 21:00:00,USA,Automotive,183.26,14,0.01,1368.86,4.8,25000,0,3848.02
TXN-103766,2024-06-05 22:00:00,Germany,Automotive,689.31,7,0.08,486.68,4.2,5000,0,4993.73
TXN-103767,2024-06-05 23:00:00,UK,Books,59.97,13,0.29,803.62,3.3,10000,0,1283.82
TXN-103768,2024-06-06 00:00:00,USA,Health & Beauty,73.18,8,0.17,391.17,4.2,25000,0,1362.08
TXN-103769,2024-06-06 01:00:00,USA,Apparel,382.84,13,0.08,71.28,3.1,10000,0,4943.87
TXN-103770,2024-06-06 02:00:00,UK,Automotive,225.88,13,0.04,134.34,4.9,25000,0,3554.38
TXN-103771,2024-06-06 03:00:00,Japan,Electronics,637.45,5,0.28,118.61,4.6,10000,1,3092.95
TXN-103772,2024-06-06 04:00:00,USA,Automotive,544.55,13,0.11,144.23,3.6,5000,1,6884.22
TXN-103773,2024-06-06 05:00:00,France,Electronics,660.07,1,0.09,55.13,4.5,15000,0,1173.91
TXN-103774,2024-06-06 06:00:00,Germany,Health & Beauty,286.11,9,0.26,1028.46,3.5,15000,0,2841.81
TXN-103775,2024-06-06 07:00:00,Japan,Automotive,633.33,6,0.18,460.66,2.7,5000,1,3761.05
TXN-103776,2024-06-06 08:00:00,Canada,Health & Beauty,735.02,3,0.05,291.56,4.3,10000,0,2811.14
TXN-103777,2024-06-06 09:00:00,Germany,Health & Beauty,303.3,3,0.13,313.63,3.5,25000,0,1688.66
TXN-103778,2024-06-06 10:00:00,Germany,Apparel,298.81,14,0.28,361.21,4.8,2500,0,3397.34
TXN-103779,2024-06-06 11:00:00,Japan,Automotive,766.46,14,0.27,88.38,3.3,10000,0,8385.7
TXN-103780,2024-06-06 12:00:00,UK,Electronics,56.57,10,0.02,210.56,4.6,5000,0,1030.33
TXN-103781,2024-06-06 13:00:00,USA,Electronics,307.41,1,0.08,1004.01,4.2,15000,0,1136.18
TXN-103782,2024-06-06 14:00:00,USA,Automotive,114.09,13,0.05,730.66,4.6,15000,0,2315.37
TXN-103783,2024-06-06 15:00:00,Canada,Books,39.2,8,0.16,464.38,3.2,10000,0,849.69
TXN-103784,2024-06-06 16:00:00,Canada,Apparel,109.25,2,0.22,377.64,3.7,25000,1,1270.11
TXN-103785,2024-06-06 17:00:00,USA,Apparel,375.09,12,0.09,199.86,4.6,5000,1,4824.1
TXN-103786,2024-06-06 18:00:00,Germany,Apparel,588.61,1,0.23,368.62,4.1,5000,0,930.88
TXN-103787,2024-06-06 19:00:00,UK,Electronics,256.55,7,0.2,505.47,3.4,25000,0,2156.35
TXN-103788,2024-06-06 20:00:00,USA,Health & Beauty,724.48,14,0.22,673.51,3.8,25000,0,8777.13
TXN-103789,2024-06-06 21:00:00,Australia,Books,380.41,11,0.28,141.14,5.0,10000,0,3432.91
TXN-103790,2024-06-06 22:00:00,USA,Apparel,823.47,9,0.13,888.62,4.4,10000,0,7405.3
TXN-103791,2024-06-06 23:00:00,USA,Electronics,811.72,6,0.1,262.18,4.0,15000,0,5033.4
TXN-103792,2024-06-07 00:00:00,Germany,Electronics,660.69,8,0.21,399.84,4.6,15000,1,5155.78
TXN-103793,2024-06-07 01:00:00,France,Health & Beauty,793.56,8,0.24,518.12,3.6,25000,1,5978.63
TXN-103794,2024-06-07 02:00:00,USA,Automotive,605.43,9,0.06,384.81,4.9,2500,0,5491.88
TXN-103795,2024-06-07 03:00:00,Germany,Automotive,762.81,7,0.25,474.27,3.9,2500,1,4577.38
TXN-103796,2024-06-07 04:00:00,UK,Apparel,212.46,9,0.02,109.12,3.3,2500,0,2201.16
TXN-103797,2024-06-07 05:00:00,USA,Apparel,303.43,9,0.0,332.95,2.7,5000,0,3235.27
TXN-103798,2024-06-07 06:00:00,USA,Books,643.7,12,0.05,214.58,3.4,10000,1,8091.94
TXN-103799,2024-06-07 07:00:00,Germany,Health & Beauty,369.51,11,0.29,94.98,3.9,25000,0,3564.85
TXN-103800,2024-06-07 08:00:00,USA,Apparel,714.17,1,0.16,156.38,4.3,15000,1,1381.06
TXN-103801,2024-06-07 09:00:00,Japan,Health & Beauty,747.83,6,0.01,511.21,4.7,2500,0,4989.1
TXN-103802,2024-06-07 10:00:00,Canada,Electronics,265.27,12,0.3,159.51,4.9,15000,0,2811.22
TXN-103803,2024-06-07 11:00:00,Australia,Apparel,702.58,8,0.22,149.87,2.8,10000,0,4764.95
TXN-103804,2024-06-07 12:00:00,USA,Electronics,143.81,10,0.25,452.41,4.0,25000,0,1919.08
TXN-103805,2024-06-07 13:00:00,Australia,Home & Kitchen,294.05,9,0.06,1225.38,4.2,2500,0,3225.02
TXN-103806,2024-06-07 14:00:00,UK,Health & Beauty,447.5,4,0.03,827.22,2.9,2500,1,2529.42
TXN-103807,2024-06-07 15:00:00,USA,Home & Kitchen,204.08,13,0.15,1227.41,3.9,25000,0,3356.22
TXN-103808,2024-06-07 16:00:00,USA,Apparel,498.69,2,0.23,487.31,3.3,15000,0,1485.32
TXN-103809,2024-06-07 17:00:00,USA,Electronics,498.21,11,0.19,313.76,2.7,10000,0,4752.37
TXN-103810,2024-06-07 18:00:00,Germany,Apparel,187.76,9,0.19,704.0,2.7,10000,1,2342.3
TXN-103811,2024-06-07 19:00:00,UK,Home & Kitchen,679.36,9,0.23,201.48,4.4,10000,0,5154.42
TXN-103812,2024-06-07 20:00:00,USA,Apparel,542.42,12,0.07,90.63,4.0,15000,0,6564.68
TXN-103813,2024-06-07 21:00:00,Germany,Books,280.33,8,0.2,261.27,4.3,15000,0,2449.83
TXN-103814,2024-06-07 22:00:00,USA,Automotive,208.87,3,0.12,227.79,4.2,2500,1,1119.89
TXN-103815,2024-06-07 23:00:00,Germany,Home & Kitchen,748.76,5,0.02,612.79,2.8,15000,0,4311.61
TXN-103816,2024-06-08 00:00:00,UK,Apparel,712.84,2,0.06,450.77,2.9,5000,0,1796.4
TXN-103817,2024-06-08 01:00:00,Canada,Electronics,206.85,14,0.24,124.4,3.1,25000,0,3072.23
TXN-103818,2024-06-08 02:00:00,Canada,Apparel,44.73,3,0.27,1245.73,3.5,15000,0,1179.06
TXN-103819,2024-06-08 03:00:00,UK,Electronics,686.78,1,0.08,499.89,4.8,10000,1,1462.15
TXN-103820,2024-06-08 04:00:00,UK,Automotive,528.95,4,0.06,355.95,4.2,15000,1,2859.87
TXN-103821,2024-06-08 05:00:00,UK,Apparel,99.24,5,0.01,1433.86,3.1,2500,0,1287.79
TXN-103822,2024-06-08 06:00:00,Canada,Automotive,505.44,12,0.28,101.18,2.6,25000,1,5197.0
TXN-103823,2024-06-08 07:00:00,USA,Home & Kitchen,392.57,2,0.21,829.36,4.2,25000,0,1730.46
TXN-103824,2024-06-08 08:00:00,USA,Electronics,661.75,3,0.29,276.8,,10000,0,1892.5
TXN-103825,2024-06-08 09:00:00,USA,Books,189.59,12,0.26,644.36,4.2,25000,0,2687.94
TXN-103826,2024-06-08 10:00:00,UK,Home & Kitchen,393.39,6,0.1,1384.84,3.2,5000,1,3032.3
TXN-103827,2024-06-08 11:00:00,UK,Electronics,145.46,6,0.03,414.61,3.8,25000,0,1759.35
TXN-103828,2024-06-08 12:00:00,Canada,Automotive,814.54,7,0.15,61.45,3.4,10000,0,5179.81
TXN-103829,2024-06-08 13:00:00,USA,Health & Beauty,665.25,12,0.01,64.64,4.5,25000,1,8804.34
TXN-103830,2024-06-08 14:00:00,UK,Apparel,630.16,9,0.04,250.66,2.7,15000,0,5871.87
TXN-103831,2024-06-08 15:00:00,Canada,Automotive,591.32,4,0.07,810.85,3.2,2500,0,2685.0
TXN-103832,2024-06-08 16:00:00,Canada,Electronics,368.49,5,0.2,220.02,4.0,15000,0,2018.74
TXN-103833,2024-06-08 17:00:00,UK,Electronics,785.94,11,0.15,253.58,3.0,5000,0,7768.75
TXN-103834,2024-06-08 18:00:00,UK,Electronics,75.89,2,0.09,817.31,4.2,5000,0,759.41
TXN-103835,2024-06-08 19:00:00,USA,Electronics,685.72,6,0.17,111.76,2.8,2500,1,3969.8
TXN-103836,2024-06-08 20:00:00,Japan,Apparel,194.72,4,0.04,988.05,2.6,2500,0,1382.72
TXN-103837,2024-06-08 21:00:00,USA,Home & Kitchen,285.56,5,0.23,204.48,4.7,2500,1,1848.47
TXN-103838,2024-06-08 22:00:00,Japan,Books,448.72,7,0.21,76.29,3.3,2500,0,2674.18
TXN-103839,2024-06-08 23:00:00,Germany,Health & Beauty,668.52,6,0.06,112.41,2.9,25000,0,4484.64
TXN-103840,2024-06-09 00:00:00,UK,Apparel,715.18,8,0.18,1574.09,2.9,15000,0,5930.33
TXN-103841,2024-06-09 01:00:00,USA,Electronics,502.42,6,0.15,350.12,4.7,5000,0,3081.82
TXN-103842,2024-06-09 02:00:00,UK,Apparel,351.53,10,0.02,198.15,4.1,25000,0,4205.04
TXN-103843,2024-06-09 03:00:00,UK,Automotive,805.33,14,0.08,418.31,4.9,2500,1,11042.38
TXN-103844,2024-06-09 04:00:00,USA,Books,220.85,8,0.3,623.4,4.5,10000,0,1764.3
TXN-103845,2024-06-09 05:00:00,Germany,Electronics,685.58,13,0.03,241.95,4.4,10000,0,9132.88
TXN-103846,2024-06-09 06:00:00,Australia,Health & Beauty,526.06,14,0.15,695.99,3.7,15000,0,6966.01
TXN-103847,2024-06-09 07:00:00,Germany,Electronics,329.71,14,0.25,195.34,4.6,5000,0,3813.52
TXN-103848,2024-06-09 08:00:00,France,Books,16.14,4,0.09,109.58,3.5,5000,1,619.69
TXN-103849,2024-06-09 09:00:00,USA,Health & Beauty,387.91,12,0.08,448.93,4.6,15000,1,5116.66
TXN-103850,2024-06-09 10:00:00,UK,Books,246.06,7,0.27,131.92,4.4,2500,0,1485.31
TXN-103851,2024-06-09 11:00:00,USA,Health & Beauty,102.13,3,0.09,,4.2,2500,0,1206.15
TXN-103852,2024-06-09 12:00:00,Germany,Home & Kitchen,77.76,1,0.2,50.22,3.3,5000,0,232.11
TXN-103853,2024-06-09 13:00:00,Japan,Home & Kitchen,305.21,13,0.22,754.67,4.1,5000,0,3715.31
TXN-103854,2024-06-09 14:00:00,Germany,Apparel,528.32,9,0.24,213.89,3.8,5000,0,3868.82
TXN-103855,2024-06-09 15:00:00,USA,Apparel,714.33,9,0.3,985.68,3.7,2500,0,5202.44
TXN-103856,2024-06-09 16:00:00,UK,Health & Beauty,168.28,6,0.24,81.02,5.0,10000,0,1281.38
TXN-103857,2024-06-09 17:00:00,Germany,Electronics,369.58,2,0.2,1578.81,3.8,15000,0,1871.59
TXN-103858,2024-06-09 18:00:00,UK,Automotive,342.28,8,0.27,103.46,2.6,15000,1,2812.09
TXN-103859,2024-06-09 19:00:00,Canada,Automotive,443.68,10,0.27,825.31,4.1,25000,0,4316.69
TXN-103860,2024-06-09 20:00:00,Canada,Electronics,691.01,6,0.29,414.22,4.3,25000,0,3682.67
TXN-103861,2024-06-09 21:00:00,Germany,Electronics,477.29,7,0.23,331.41,4.7,10000,0,3133.39
TXN-103862,2024-06-09 22:00:00,UK,Home & Kitchen,721.96,13,0.06,214.36,4.1,5000,1,9489.95
TXN-103863,2024-06-09 23:00:00,USA,,447.99,1,0.21,970.59,2.5,10000,1,1362.85
TXN-103864,2024-06-10 00:00:00,USA,Health & Beauty,519.21,3,0.02,161.42,2.8,25000,1,2608.14
TXN-103865,2024-06-10 01:00:00,UK,Books,380.22,1,0.1,688.7,2.9,25000,0,1386.43
TXN-103866,2024-06-10 02:00:00,UK,Apparel,702.28,10,0.03,345.11,3.0,15000,0,7404.51
TXN-103867,2024-06-10 03:00:00,Germany,Books,786.4,1,0.28,3299.48,4.5,10000,0,2513.14
TXN-103868,2024-06-10 04:00:00,Germany,Home & Kitchen,548.69,12,0.1,522.6,3.3,2500,0,6242.21
TXN-103869,2024-06-10 05:00:00,USA,Automotive,700.35,12,0.21,105.01,3.3,25000,1,7600.21
TXN-103870,2024-06-10 06:00:00,UK,Electronics,64.27,11,0.17,321.95,4.4,15000,0,1128.56
TXN-103871,2024-06-10 07:00:00,USA,Automotive,771.6,13,0.03,84.3,3.5,5000,0,10010.99
TXN-103872,2024-06-10 08:00:00,USA,Health & Beauty,172.75,1,0.17,218.2,2.7,10000,0,508.77
TXN-103873,2024-06-10 09:00:00,Canada,Home & Kitchen,229.19,4,0.2,260.28,4.0,25000,0,1478.44
TXN-103874,2024-06-10 10:00:00,USA,Electronics,59.53,13,0.26,1009.26,2.8,2500,1,1387.85
TXN-103875,2024-06-10 11:00:00,UK,Books,821.11,7,0.02,960.04,3.9,25000,0,6708.32
TXN-103876,2024-06-10 12:00:00,USA,Health & Beauty,726.43,7,0.09,55.81,4.4,2500,0,4854.73
TXN-103877,2024-06-10 13:00:00,Canada,Books,777.51,12,0.21,429.94,4.8,10000,0,8030.93
TXN-103878,2024-06-10 14:00:00,Germany,Apparel,722.43,13,0.01,176.51,2.7,2500,0,9527.45
TXN-103879,2024-06-10 15:00:00,USA,Home & Kitchen,415.41,5,0.06,242.9,3.3,2500,0,2256.59
TXN-103880,2024-06-10 16:00:00,UK,Health & Beauty,786.61,12,0.07,60.94,4.1,15000,0,9313.78
TXN-103881,2024-06-10 17:00:00,France,Health & Beauty,824.51,6,0.2,742.64,3.3,10000,0,4663.36
TXN-103882,2024-06-10 18:00:00,Australia,Books,434.64,2,0.09,1553.8,3.6,25000,1,2316.75
TXN-103883,2024-06-10 19:00:00,USA,Electronics,161.65,5,0.18,173.76,2.6,5000,0,936.81
TXN-103884,2024-06-10 20:00:00,Japan,Apparel,564.95,7,0.29,259.1,4.2,10000,0,3332.38
TXN-103885,2024-06-10 21:00:00,Japan,Books,829.49,14,0.24,165.61,4.7,10000,1,9491.33
TXN-103886,2024-06-10 22:00:00,Japan,Health & Beauty,743.24,9,0.1,1379.98,4.9,5000,0,6882.23
TXN-103887,2024-06-10 23:00:00,Germany,Home & Kitchen,734.62,6,0.14,54.7,4.6,25000,0,4428.4
TXN-103888,2024-06-11 00:00:00,Germany,Health & Beauty,794.74,12,0.06,488.37,2.6,15000,0,9617.6
TXN-103889,2024-06-11 01:00:00,UK,,761.45,14,0.0,1073.06,4.1,25000,0,11804.17
TXN-103890,2024-06-11 02:00:00,France,Home & Kitchen,663.2,10,0.09,153.09,3.7,5000,1,6608.4
TXN-103891,2024-06-11 03:00:00,UK,Home & Kitchen,614.76,4,0.11,495.79,4.8,25000,0,2985.24
TXN-103892,2024-06-11 04:00:00,Germany,Health & Beauty,236.08,3,0.17,75.99,4.8,10000,0,1043.71
TXN-103893,2024-06-11 05:00:00,UK,Electronics,533.82,9,0.28,892.58,5.0,15000,0,4395.46
TXN-103894,2024-06-11 06:00:00,France,Home & Kitchen,450.44,7,0.28,210.4,4.7,2500,0,2647.47
TXN-103895,2024-06-11 07:00:00,Canada,Automotive,734.72,11,0.02,2293.85,3.9,25000,0,9743.39
TXN-103896,2024-06-11 08:00:00,USA,Books,425.58,14,0.18,1325.58,4.3,2500,1,5914.89
